0.0,-824.0,468.0,36.0
0.0,-824.0,632.0,20.0
0.1,-560.0,432.0,-24.0
0.1,-712.0,516.0,-28.0
0.1,-716.0,504.0,-92.0
0.1,-688.0,512.0,-56.0
0.2,-668.0,668.0,12.0
0.2,-668.0,716.0,16.0
0.2,-708.0,648.0,-28.0
0.2,-680.0,700.0,-44.0
0.3,-700.0,708.0,-60.0
0.3,-664.0,724.0,-92.0
0.3,-704.0,796.0,-48.0
0.4,-692.0,772.0,-56.0
0.4,-656.0,764.0,-40.0
0.4,-676.0,756.0,-84.0
0.4,-680.0,748.0,-104.0
0.5,-696.0,816.0,-44.0
0.5,-732.0,800.0,-68.0
0.5,-732.0,808.0,-52.0
0.5,-644.0,768.0,-84.0
0.6,-720.0,784.0,-76.0
0.6,-636.0,756.0,-32.0
0.7,-668.0,720.0,-28.0
0.7,-732.0,688.0,48.0
0.7,-608.0,536.0,-52.0
0.7,-572.0,168.0,36.0
0.8,-672.0,-168.0,-16.0
0.8,-920.0,-52.0,32.0
0.8,-836.0,-16.0,60.0
0.8,-964.0,-56.0,-88.0
0.9,-1240.0,-124.0,-20.0
0.9,-1260.0,-80.0,-28.0
0.9,-1264.0,-48.0,12.0
1.0,-1612.0,-92.0,0.0
1.0,-1592.0,-92.0,8.0
1.0,-1832.0,-48.0,56.0
1.0,-1808.0,-96.0,16.0
1.1,-1780.0,-124.0,12.0
1.1,-1832.0,-44.0,52.0
1.1,-1712.0,-96.0,8.0
1.1,-1684.0,-92.0,28.0
1.2,-1456.0,-36.0,24.0
1.2,-1404.0,-68.0,44.0
1.2,-1356.0,-48.0,48.0
1.3,-1096.0,-32.0,52.0
1.4,-688.0,32.0,64.0
1.4,-736.0,8.0,80.0
1.4,-744.0,4.0,8.0
1.5,-788.0,4.0,36.0
1.5,-868.0,-24.0,44.0
1.5,-912.0,-12.0,40.0
1.6,-1028.0,-16.0,28.0
1.6,-1196.0,-32.0,36.0
1.6,-1236.0,-28.0,40.0
